,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
146,桃園市328觀音區樹林里國建一路2號,(02)27081100,1612,宏泰電工股份有限公司,宏泰,3160800630,19680808,電器電纜,安永聯合會計師事務所,福邦證券(股)公司,陳世怡
147,台北市中山區松江路266號10F,(02)25119935,1614,台灣三洋電機股份有限公司,三洋電,2691134060,19630213,電器電纜,資誠聯合會計師事務所,華南永昌綜合證券股份有限公司,李文峰
148,雲林縣斗六市雲林路三段369號,05-5220478,1615,大山電線電纜股份有限公司,大山,1118617840,19740415,電器電纜,安侯建業聯合會計師事務所,凱基證券股份有限公司,蘇文彬
149,台北市中正區仁愛路二段九十一巷一號一樓,02-2321-3236,1616,億泰電線電纜股份有限公司,億泰,1941485150,19880321,電器電纜,安侯建業聯合會計師事務所,元富證券股份有限公司,王銀河
150,台南市仁德區中正路三段231號,06-2700599,1617,榮星電線工業股份有限公司,榮星,1442332350,19710717,電器電纜,安侯建業聯合會計師事務所,中國信託商業銀行代理部,王東澤
151,台北市忠孝東路一段85號19樓,02-23563700,1618,合機電線電纜股份有限公司,合機,2408646840,19890301,電器電纜,勤業眾信聯合會計師事務所,康和綜合證券股份有限公司,楊碧綺
152,台南市新忠路11號,8675527643640,1626,艾美特(開曼)國際有限公司,艾美特-KY,1368506370,20040311,電器電纜,安侯建業聯合會計師事務所,中國信託商業銀行代理部,史瑞斌
153,北市中正區襄陽路二十三號,02-23615143,1701,中國化學製藥股份有限公司,中化,2980810800,19520312,生技醫療業,資誠聯合會計師事務所,富邦綜合證券(股)公司股務代理部,王勳聖
154,台北市延平北路四段100號,(02)2535-1970,1702,南僑投資控股股份有限公司,南僑,2941329620,19500630,食品工業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,陳飛龍
155,桃園市平鎮區金陵路二段402號,03-4572128,1707,葡萄王生技股份有限公司,葡萄王,1362863730,19710401,生技醫療業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,曾盛麟
156,台北市敦化南路2段99號23樓,27043380,1708,東鹼股份有限公司,東鹼,2115202600,19570302,化學工業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,陳榮元
157,台北市南京東路二段二Ｏ六號十四樓,02-25071664,1709,和益化學工業股份有限公司,和益,4770162720,19730621,化學工業,勤業眾信聯合會計師事務所,和益化學工業股份有限公司,黃勝材
158,台北市復興北路101號13樓,27191858,1710,東聯化學股份有限公司,東聯,8857030290,19751222,化學工業,勤業眾信會計師事務所,亞東證券,徐旭東
159,台北市敦化南路二段77號5~6樓,02-23263595,1711,臺灣永光化學工業股份有限公司,永光,5477522260,19720907,化學工業,安侯建業聯合會計師事務所,兆豐證券股務代理部,陳建信
160,臺中市大肚區南榮路101號1樓,04-26937639,1712,興農股份有限公司,興農,4204925850,19631120,化學工業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,洪博彥
161,台北市忠孝東路四段320號12樓,(02)27520332,1713,國泰化工廠股份有限公司,國化,1509517000,19621211,化學工業,安永聯合 會計師事務所,凱基證券(股)公司股務代理部,曹木生
162,高雄市仁武區竹後里竹工二巷1號,89769269,1714,和桐化學股份有限公司,和桐,10168248080,19800801,化學工業,資誠聯合會計師事務所,和桐化學股份有限公司,楊猷傑
163,高雄市三民區建工路578號,07-3898133,1717,長興材料工業股份有限公司,長興,12402794550,19641203,化學工業,勤業眾信聯合會計師事務所,統一綜合證券股份有限公司,高國倫
164,高雄市大社區經建路8號,02-23972549,1718,中國人造纖維股份有限公司,中纖,16213672170,19550511,化學工業,勤業眾信聯合會計師事務所,本公司股務室,王貴賢
165,台南市新營區土庫里土庫6-20號,066352817,1720,生達化學製藥股份有限公司,生達,1786960890,19670630,生技醫療業,資誠聯合會計師事務所,元富證券股份有限公司,范進財
166,台中市西區中興街229號5樓,(04)23109292,1721,三晃股份有限公司,三晃,2223473440,19741231,化學工業,安永聯合會計師事務所,永豐金證券股份有限公司,黃亭棣
167,台北市南京東路二段88號六樓,2563-4597,1722,台灣肥料股份有限公司,台肥,9800000000,19460501,化學工業,安侯建業會計師事務所,台灣肥料股份有限公司股務組,黃耀興
168,高雄市前鎮區成功二路88號25樓,07-5354706,1723,中鋼碳素化學股份有限公司,中碳,2369044800,19890203,化學工業,勤業眾信會計師事務所,群益金鼎證券股份有限公司,羅文驥
169,桃園市桃園區中正路1071號19樓,(03)356-2400,1724,台硝股份有限公司,台硝,1278139000,19540630,化學工業,資誠聯合會計師事務所,元大證券股份有限公司,林宏信
170,台北市民生東路四段五十四號三樓之三,02-27187995,1725,元禎企業股份有限公司,元禎,1818299780,19770720,化學工業,勤業眾信聯合會計師事務所,華南永昌綜合證券(股)股務代理部,徐振隆
171,高雄市小港區沿海三路26、28號,07-8715443,1726,永記造漆工業股份有限公司,永記,1620000000,19570529,化學工業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,張德仁
172,桃園市觀音區樹林里工業五路15號,03-4761316,1727,臺灣中華化學工業股份有限公司,中華化,1102500000,19561030,化學工業,大中國際聯合會計師事務所,永豐金證券股份有限公司,干文元
173,台北市承德路三段230號13樓,2594-4800,1730,花仙子企業股份有限公司,花仙子,632338510,19830524,化學工業,國富浩華聯合會計師事務所,中國信託商業銀行,蔡心心
174,台北市復興北路167號5樓,02-2715-2181,1731,美吾華股份有限公司,美吾華,1329152440,19761001,生技醫療業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,李成家
175,新竹縣湖口鄉勝利村實踐路19號,(02)8976-2715,1732,毛寶股份有限公司,毛寶,424439570,19781206,化學工業,資誠聯合會計師事務所,中國信託商業銀行代理部,吳瑞華
176,新竹科學園區新竹巿力行五路七號,03567-8302,1733,五鼎生物技術股份有限公司,五鼎,999861920,19971202,生技醫療業,勤業眾信會計師事務所,台新國際商業銀行股務代理部,沈燕士
177,宜蘭縣冬山鄉中山村中山路八十四號,(03)9580-187,1734,杏輝藥品工業股份有限公司,杏輝,1677220220,19770702,生技醫療業,國富浩華聯合會計師事務所,永豐金證券(股)公司股務代理部,李志文
178,南投市南崗工業區工業南二路七號,049-2253912,1735,日勝化工股份有限公司,日勝化,993880000,19890515,化學工業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,何文杰
179,台中市大雅區東大路二段999號,04-25667534,1736,喬山健康科技股份有限公司,喬山,3036166170,19751007,生技醫療業,安永聯合會計師事務所,台新國際商業銀行股務代理部,羅崑泉
180,台南市南區健康路一段297號,06-2160678,1737,臺鹽實業股份有限公司,臺鹽,2000000000,19950701,食品工業,安永聯合會計師事務所,中國信託商業銀行代理部,陳啟昱
181,台北市南港區園區街3號16F(F棟),02-26558318,1760,寶齡富錦生技股份有限公司,寶齡富錦,767390130,19760107,生技醫療業,安侯建業聯合會計師事務所,統一綜合證券(股)公司股務代理部,張立秋
182,新北市樹林區東興街一號,86843202,1762,中化合成生技股份有限公司,中化生,775600000,19640519,生技醫療業,資誠聯合會計師事務所,元大證券股份有限公司股務代理部,王勳聖
183,高雄市永安區永工一路5號,07-6222620,1773,勝一化工股份有限公司,勝一,1500000000,19790124,化學工業,國富浩華聯合會計師事務所,台新國際商業銀行股務代理部,孫靜源
184,新竹縣湖口鄉鳳凰村光復路71號,03-5984878,1776,展宇科技材料股份有限公司,展宇,703600990,19760424,化學工業,勤業眾信聯合會計師事務所,兆豐證券股份有限公司,劉漢瀛
185,桃園市龜山區科技一路88號,03-3287333,1783,和康生物科技股份有限公司,和康生,694650000,19981203,生技醫療業,勤業眾信聯合會計師事務所,第一金證券股份有限公司,徐立德
186,(80681)高雄市前鎮區高雄加工出口區南六路9號,07-8232295,1786,科妍生物科技股份有限公司,科妍,581000000,20011112,生技醫療業,安永聯合會計師事務所,宏遠證券股份有限公司,韓開程
187,南部科學工業園區台南市善化區南科八路一號,06-5052897,1789,台灣神隆股份有限公司,神隆,7907392220,19971111,生技醫療業,資誠聯合會計師事務所,統一綜合證券股份有限公司,羅智先
188,臺北市信義區松仁路277號17樓,02-27008286,1795,美時化學製藥股份有限公司,美時,2431139640,19660630,生技醫療業,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,Robert Wessman
189,台北市松山區南京東路三段261號台玻大樓11樓,(02)2715-0333,1802,台灣玻璃工業股份有限公司,台玻,29080608000,19640825,玻璃陶瓷,安永聯合會計師事務所,台灣玻璃工業公司 股務課,林伯豐
190,台北市內湖區新湖一路218號,02-27919289,1805,寶徠建設股份有限公司,寶徠,1002654000,19780630,建材營造,安侯建業聯合會計師事務所,群益金鼎證券(股)公司股務代理部,鍾喜吉
191,苗栗縣竹南鎮大埔里竹篙厝200-7號,037-583101,1806,冠軍建材股份有限公司,冠軍,4337820780,19721124,玻璃陶瓷,安侯建業聯合會計師事務所,永豐金證券(股)公司股務代理部,林榮德
192,台北市中山區樂群二路267號8樓,02-8501-5711,1808,潤隆建設股份有限公司,潤隆,3083305310,19770110,建材營造,安侯建業聯合會計師事務所,群益金鼎證券(股)公司股務代理部,蔡聰賓
193,新竹縣竹東鎮中興路四段一三六號,(03)582-0543,1809,中國製釉股份有限公司,中釉,1670419370,19741206,玻璃陶瓷,勤業眾信聯合會計師事務所,福邦證券股份有限公司,蔡憲龍
194,台北市內湖區行善路398號1樓,(02)27953101,1810,和成欣業股份有限公司,和成,3698536100,19611209,玻璃陶瓷,安侯建業會計師事務所,群益金鼎證券股份有限公司,邱立堅
195,新北市三重區興德路111-8號7樓,02-8512-3717,1817,凱撒衛浴股份有限公司,凱撒衛,726000000,19880126,玻璃陶瓷,勤業眾信聯合會計師事務所,福邦證券股份有限公司股務代理部,蕭俊祥
196,台南市新營區南紙街94號,(06)656-2845,1902,台灣紙業股份有限公司,台紙,4020005500,19460501,造紙工業,資誠聯合會計師事務所,台新國際商業銀行股務代理,余美玲
197,台北市士林區福德路31號,(02)28827099,1903,士林紙業股份有限公司,士紙,2600391210,19590908,造紙工業,惠眾聯合會計師事務所,凱基證券股份有限公司股務代理部,臺實貿易股份有限公司
198,板橋區民生路一段一號,02-22226110,1904,正隆股份有限公司,正隆,11082745220,19590204,造紙工業,安侯建業聯合會計師事務所,本公司財務部股務課,鄭舒云
199,臺北市重慶南路二段51號,(02)23953755,1905,中華紙漿股份有限公司,華紙,11028353160,19680705,造紙工業,勤業眾信聯合會計師事務所,永豐金證券(股)公司股務代理部,黃鯤雄
200,雲林縣斗六市十三北路25號,02-5581-1778,1906,寶隆國際股份有限公司,寶隆,1510000000,19650520,造紙工業,立本台灣聯合會計師事務所,元大證券股份有限公司,李復元
201,台北市重慶南路二段51號,02-23215940,1907,永豐餘投資控股股份有限公司,永豐餘,16603714950,19500220,造紙工業,勤業眾信會計師事務所,永豐金證券(股)公司股務代理部,何奕達
202,彰化縣二林鎮廣興里廣興巷1-1號,02-5581-1778,1909,榮成紙業股份有限公司,榮成,12176857270,19780318,造紙工業,立本台灣聯合會計師事務所,元大證券股份有限公司,鄭瑛彬
203,高市小港區中鋼路1號,07-8022511,2002,中國鋼鐵股份有限公司,中鋼,157731289960,19711203,鋼鐵工業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,翁朝棟
204,台北市長安東路一段九號六樓,(02)2568-1663,2006,東和鋼鐵企業股份有限公司,東和鋼鐵,10040606080,19620530,鋼鐵工業,安侯建業聯合會計師事務所,元大證券(股)公司股務代理部,侯傑騰
205,高雄市岡山區白米里寶米路369號,(07)-6256758,2007,燁興企業股份有限公司,燁興,5306516130,19780718,鋼鐵工業,國富浩華聯合會計師事務所,燁興公司台北股務課,吳林茂
206,高雄市中華一路318號,07-5543798,2008,高興昌鋼鐵股份有限公司,高興昌,2008522930,19660115,鋼鐵工業,安侯建業聯合會計師事務所,高興昌鋼鐵股份有限公司,呂泰榮
207,高雄巿前金區中正四路170號4樓,07-2818871,2009,第一伸銅科技股份有限公司,第一銅,3596221650,19690728,鋼鐵工業,安侯建業聯合會計師事務所,本公司股務課,王宏銘
208,台北市復興北路502號7樓,(02)2505-5390,2010,春源鋼鐵工業股份有限公司,春源,6476553900,19660107,鋼鐵工業,國富浩華聯合會計師事務所,春源鋼鐵工業股份有限公司財務部,蔡錫奇
209,高雄市岡山區大寶街100號(總部地址:高雄市岡山區新樂街169號),07-6223256,2012,春雨工廠股份有限公司,春雨,2877740000,19650327,鋼鐵工業,資誠聯合會計師事務所,元大證券股份有限公司,林輝政
