,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,實收資本額,成立日期,產業別,簽證會計師事務所,股票過戶機構,董事長
573,台北市長安東路一段36號10樓,02-25681488,6290,良維科技股份有限公司,良維,1437967390,19720905,電子零組件業,資誠聯合會計師事務所,中國信託商業銀行股份有限公司,李淳正
574,新竹科學園區力行一路一號1樓A1,03-5772510,6291,沛亨半導體股份有限公司,沛亨,270000000,19920120,半導體業,安侯建業聯合會計師事務所,中國信託商業銀行代理部,林志茂
575,桃園縣龜山鄉民生北路一段38-1號,03-3554558,6292,迅德興業股份有限公司,迅德,469007120,19860519,電子零組件業,資誠聯合會計師事務所,永豐金證券股份有限公司,陳嘉雄
576,台南市北區成功路114號10樓之1,06-2207979,6294,智基科技開發股份有限公司,智基,234026100,19961221,文化創意業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,邱仕榮
577,台北市大安區光復南路102號8樓,02-77130123,6404,中國通訊多媒體集團有限公司,通訊-KY,373680000,20110620,資訊服務業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,林維鈞
578,23511新北市中和區中正路736號6樓之6,(02)82278969,6411,晶焱科技股份有限公司,晶焱,801333310,20060126,半導體業,安侯建業聯合會計師事務所,群益金鼎證券股份有限公司,李俊昌
579,台中市大里區工業九路一號,04-24927388,6417,韋僑科技股份有限公司,韋僑,356140000,19990323,通信網路業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,曾穎堂
580,桃園市中壢區中福路二段十巷二號,03-4527661,6418,詠昇電子股份有限公司,詠昇,345220000,19880203,電子零組件業,資誠聯合會計師事務所,康和綜合證券股份有限公司,黃塗城
581,新北市中和區中正路909號10樓,(02)87732260,6419,京晨科技股份有限公司,京晨科,131591700,20060817,光電業,安侯建業聯合會計師事務所,永豐金證券股務代理部,楊文彬
582,桃園市中壢區自強四路3-2號,03-4517898,6425,易發精機股份有限公司,易發,425370000,19880822,電機機械,勤業眾信聯合會計師事務所,福邦證券股份有限公司,羅文進
583,台南市新市區南科三路7號4樓,(06)5053701,6426,統新光訊股份有限公司,統新,385090000,20030801,通信網路業,安永聯合會計師事務所,元富證券股務代理部,劉奇林
584,新北市三重區重新路五段646號14樓,02-29997582,6432,今展科技股份有限公司,今展科,243840510,20010220,電子零組件業,勤業眾信聯合會計師事務所,永豐金證券股務代理部,王琴賢
585,新竹科學園區篤行一路6號5樓,(03)563-5080,6435,大中積體電路股份有限公司,大中,330630000,20080814,半導體業,資誠聯合會計師事務所,元富證券股份有限公司股務代理部,陳日昇
586,桃園市中壢區榮民路421號,03-4356871,6438,迅得機械股份有限公司,迅得,603000000,19991028,其他電子業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,官錦&#22531;
587,新北市汐止區新台五路一段93號24樓,26975988,6441,廣錠科技股份有限公司,廣錠,307622570,20111213,電腦及週邊設備業,勤業眾信聯合會計師事務所,中國信託代理部,廖良彬
588,台北市南港區園區街3號13樓,02-26557626,6446,藥華醫藥股份有限公司,藥華藥,2250538670,20000509,生技醫療業,安永聯合會計師事務所,中國信託商業銀行代理部,詹青柳
589,台北市士林區承德路四段172號5樓,(02)2880-4287,6457,紘康科技股份有限公司,紘康,297777920,20070709,半導體業,勤業眾信聯合會計師事務所,元富證券股份有限公司,趙伯寅
590,台北市內湖區瑞光路358巷36號3樓,02-77218800,6461,益得生物科技股份有限公司,益得,1002440000,20101028,生技醫療業,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,林智暉
591,台北市內湖區瑞光路360號2樓,(02)26588368,6462,神盾股份有限公司,神盾,713817540,20071226,半導體業,安侯建業聯合會計師事務所,元大證券股務代理部,羅森洲
592,台北巿內湖區內湖路一段120巷13號8樓,02-2797-4030,6465,威潤科技股份有限公司,威潤,329743010,20100119,通信網路業,資誠聯合會計師事務所,元大證券股份有限公司,湯潤闊
593,桃園市中壢區成章四街143號,03-4333033,6469,大樹醫藥股份有限公司,大樹,435446060,20010515,生技醫療業,安永聯合會計師事務所,台新國際商業銀行股務代理部,劉玉騰
594,新竹市金山八街1號3樓,03-5798718,6470,宇智網通股份有限公司,宇智,326941000,20040615,通信網路業,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,袁允中
595,台北市內湖區行愛路69號6樓,(02)27906595,6472,保瑞藥業股份有限公司,保瑞,416272490,20070612,生技醫療業,安永聯合會計師事務所,台新國際商業銀行股務代理部,盛保熙
596,台中市臺灣大道二段186號15樓之2,04-2322-2971,6482,弘煜科技事業股份有限公司,弘煜科,171484400,20091105,文化創意業,安侯建業聯合會計師事務所,日盛證券(股)公司股務代理部,洪而立
597,新竹市公道五路二段83號7F-1,03-5736300,6485,點序科技股份有限公司,點序,393835080,20080213,半導體業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,劉坤旺
598,新北市五股區五工五路三十八之一號,(02)2299-0399,6486,互動國際數位股份有限公司,互動,369440000,20030514,通信網路業,立本台灣聯合會計師事務所,富邦綜合證券股份有限公司,鄭炎為
599,新竹市科學工業園區工業東二路八號,03-5781706,6488,環球晶圓股份有限公司,環球晶,4372500000,20111018,半導體業,安侯建業聯合會計師事務所,元大證券(股)公司股務代理部,徐秀蘭
600,新北市新店區北新路3段225號10樓,(02)89119956,6492,生華生物科技股份有限公司,生華科,744986200,20121116,生技醫療業,資誠聯合會計師事務所,永豐金證券(股)公司股務代理部,胡定吾
601,新竹市水利路81號7樓之1,03-5169076,6494,九齊科技股份有限公司,九齊,315596900,20061030,半導體業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,郭秋麗
602,台北市南港區園區街3號14樓之6,(02)2655-7916,6496,科懋生物科技股份有限公司,科懋,466670000,19880721,生技醫療業,安侯建業聯合會計師事務所,元富證券股份有限公司股務代理部,陳澤民
603,臺北市信義區松仁路100號37樓,+65 6225 2419,6497,亞獅康股份有限公司,亞獅康-KY,1899549700,20140623,生技醫療業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,Andrew James Howden
604,台北市士林區後港街116號7F,02-28816907,6499,益安生醫股份有限公司,益安,664951590,20121222,生技醫療業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,張有德
605,南投縣南投市南崗工業區永興路3號,049-2257436,6506,(又又)邦實業股份有限公司,雙邦,823608260,19891117,化學工業,維揚聯合會計師事務所,群益金鼎證券股份有限公司,張崇棠
606,台南市麻豆區苓子林17-10號,06-5700065,6508,惠光股份有限公司,惠光,847821680,19651217,農業科技,資誠聯合會計師事務所,永豐金證券股務代理部,陳冠華
607,高雄市大寮區潮寮里華東路28號,07-7875853,6509,聚和國際股份有限公司,聚和,1761331010,19750207,化學工業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,郭聰田
608,桃園巿平鎮區工業三路15號,(03)4693119,6510,中華精測科技股份有限公司,精測,327890220,20050826,半導體業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,黃秀谷
609,新竹縣竹北市復興一街251號5樓之1,03-6681908,6512,啟發電子股份有限公司,啟發電,250000000,20060328,其他電子業,勤業眾信聯合會計師事務所,兆豐證券股份有限公司,張鈺欽
610,基隆市七堵區工建路1號2樓,(02)24527722,6514,芮特科技股份有限公司,芮特-KY,300153820,20140818,通信網路業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,陳淑敏
611,台北市中正區羅斯福路二段100號3樓,(02)2363-5497,6516,勤崴國際科技股份有限公司,勤崴國際,351134810,20071226,資訊服務業,勤業眾信聯合會計師事務所,元大證券(股)公司,柯應鴻
612,台北市中山區南京東路三段70號13樓,(02)2517-8333,6523,達爾膚生醫科技股份有限公司,達爾膚,450476250,20030310,生技醫療業,資誠聯合會計師事務所,中國信託商業銀行(股)公司代理部,吳奕叡
613,桃園市桃園區中山路956巷116號,(03)3607722,6527,明達醫學科技股份有限公司,明達醫,242760000,20091026,生技醫療業,安侯建業聯合會計師事務所,兆豐證券股份有限公司股務代理部,王威
614,新北市新店區寶中路119號6樓,(02)89111825,6530,創威光電股份有限公司,創威,337500000,20020415,通信網路業,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,陳文宗
615,新竹縣湖口鄉鳳山村光復南路58號,03-5972266,6532,瑞耘科技股份有限公司,瑞耘,316267250,19980305,半導體業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,呂學恒
616,台北市南港區園區街3-2號4樓,02-2655-7919,6535,順天醫藥生技股份有限公司,順藥,1175948250,20001113,生技醫療業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,蔡長海
617,桃園市龜山區萬壽路一段492之16號3樓,(03)3292555,6538,倉和股份有限公司,倉和,303000000,19940401,電子零組件業,勤業眾信聯合會計師事務所,兆豐證券(股)公司股務代理部,蔡富得
618,新北市板橋區縣民大道二段68號9樓,02-89110285,6542,隆中網絡股份有限公司,隆中,420006300,20101206,文化創意業,資誠聯合會計師事務所,元大證券股務代理部,顧剛維
619,新竹科學工業園區新竹縣竹北市生醫三路68號,03-6684865,6547,高端疫苗生物製劑股份有限公司,高端疫苗,1860257500,20121012,生技醫療業,資誠聯合會計師事務所,永豐金證券(股)公司股務代理部,張世忠
620,高雄市楠梓加工出口區開發路24號,07-9628203,6548,長華科技股份有限公司,長科*,364131050,20091224,半導體業,勤業眾信聯合計師事務所,永豐金證券股份有限公司,黃嘉能
621,桃園市桃園區大誠路 10 號,03-3648528,6556,勝品電通股份有限公司,勝品,287500000,20101007,光電業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,李宏銘
622,新北市新莊區思源路23號6F,02-89944716,6560,欣普羅光電股份有限公司,欣普羅,174928460,19991005,光電業,勤業眾信聯合會計師事務所,日盛證券(股)公司股務代理部,陳義文
623,台北市內湖區瑞光路68號2樓,(02)2792-0087,6561,是方電訊股份有限公司,是方,702248810,19910119,通信網路業,勤業眾信聯合會計師事務所,元大證券股份有限公司股務代理部,吳彥宏
624,新竹縣竹北市成功十二街28號8樓,(03)5506228,6568,宏觀微電子股份有限公司,宏觀,251009000,20061106,半導體業,安永聯合會計師事務所,中國信託商業銀行代理部,林坤禧
625,新北市新店區寶橋路235巷135號2樓,(02)8919-1699,6569,醫揚科技股份有限公司,醫揚,220082180,20100202,生技醫療業,資誠聯合會計師事務所,台新銀行股務代理部,莊永順
626,新北市中和區建一路186號15樓之1,(02)8226-2883,6570,維田科技股份有限公司,維田,271046640,20040421,電腦及週邊設備業,勤業眾信聯合會計師事務所,元富證券股份有限公司,李傳德
627,台北市大安區忠孝東路四段310號6樓,02-2775-1225,6574,霈方國際股份有限公司,霈方,219900000,20021002,生技醫療業,資誠聯合會計師事務所,永豐金證券股份有限公司,呂慶盛
628,台北市南港區三重路19-3號9樓之2,(02)77500199,6576,逸達生物科技股份有限公司,逸達,1003336510,20130208,生技醫療業,資誠聯合會計師事務所,中國信託商業銀行代理部,簡銘達
629,台北市內湖區環山路一段30號1樓,02-26591106,6577,勁豐電子股份有限公司,勁豐,382548700,20000529,電腦及週邊設備業,勤業眾信聯合會計師事務所,元大證券(股)公司股務代理部,杜懷琪
630,台南市安南區工業三路52號,(06)384-0772,6578,達邦蛋白股份有限公司,達邦蛋白,293624110,20011228,農業科技,資誠聯合會計師事務所,日盛證券(股)公司股務代理部,劉郁芬
631,新北市汐止區康寧街169巷101號,(02)7708-1666,6589,台康生技股份有限公司,台康生技,1691978250,20121221,生技醫療業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,李重和
632,台北市信義區忠孝東路四段560號4樓,23451600,6590,普鴻資訊股份有限公司,普鴻,182912500,20000722,資訊服務業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,林群國
633,桃園市龜山區華亞一路36號,03-3272688,6593,台灣銘板股份有限公司,台灣銘板,201709010,19701204,資訊服務業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,王挺榮
634,台北市南港區南港路一段209號5樓,(02)2655-9990,6594,展匯科技股份有限公司,展匯科,205523000,20150804,半導體業,資誠聯合會計師事務所,福邦證券股份有限公司,張琦棟
635,臺北市中山區樂群二路267號6樓,(02)2532-9111,6596,寬宏藝術經紀股份有限公司,寬宏藝術,278300000,20041105,文化創意業,勤業眾信聯合會計師事務所,福邦證券股份有限公司股務代理部,林建寰
636,台南市關廟區埤頭里保東路269號,06-5964038,6603,富強鑫精密工業股份有限公司,富強鑫,1476488480,19910717,電機機械,安永聯合會計師事務所,中國信託商業銀行代理部,王伯壎
637,桃園市平鎮區延平路三段505號,03-4643674,6609,台灣瀧澤科技股份有限公司,瀧澤科,724562460,19710724,電機機械,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,瀧澤修三
638,新竹縣竹北市生醫路2段16號4樓,03-6579533,6612,應用奈米醫材科技股份有限公司,奈米醫材,337319000,20110714,生技醫療業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,樂亦宏
639,新竹縣竹北市嘉豐南路二段76號10樓之1,(03)6676869,6613,朋億股份有限公司,朋億,339280000,19970613,其他電子業,安侯建業聯合會計師事務所,凱基證券股份有限公司股務代理部,梁進利
640,台北市中正區重慶南路1段66之1號4樓之2,(02)2382 6612,6615,慧智基因股份有限公司,慧智,212152000,20120615,生技醫療業,資誠聯合會計師事務所,福邦證券股份有限公司股務代理部,蘇怡寧
641,"4F,Harbour Place,103 South Church St,POBox10240 CaymanIsland",+60-6-9872881,6616,特昇國際股份有限公司,特昇-KY,236250000,20160614,其他,安侯建業聯合會計師事務所,永豐金證券股份有限公司,黃世高
642,台中市西屯區龍富路五段261號,04-22550178,6624,萬年清環境工程股份有限公司,萬年清,180000000,19990226,其他,安永聯合會計師事務所,群益金鼎證券股份有限公司,何家慶
643,台北市松山區南京東路三段287號4樓,02-25149961,6629,泰金投資控股股份有限公司,泰金-KY,335300000,20160203,其他,安侯建業聯合會計師事務所,中國信託商業銀行代理部,許大進
644,新北市土城區民生街2-1號,22680665,6640,均華精密工業股份有限公司,均華,282765000,20101015,半導體業,資誠聯合會計師事務所,凱基證券(股)公司股務代理部,梁又文
645,新北市五股區五工五路60號,02-89902110,6642,富致科技股份有限公司,富致,313996620,19991202,電子零組件業,資誠聯合會計師事務所,永豐金證券股務代理部,陳繼聖
646,新竹縣竹北市台元二街1號4樓之9,(03)560-1868,6643,&#20870;星科技股份有限公司,M31,313180000,20111021,半導體業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司股代部,林孝平
647,新竹科學園區新竹縣竹北市生醫路二段26-1號6樓,03-6683099,6649,台灣生醫材料股份有限公司,台生材,330000000,20121112,生技醫療業,資誠聯合會計師事務所,元大證券股務代理部,呂俊德
648,高雄市仁武區鳳仁路295-2號,(07)371-0670,6654,天正國際精密機械股份有限公司,天正國際,331027200,20121226,其他電子業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,周倩玉
649,台北市南港區重陽路316號3樓,02-26518969,6662,樂斯科生物科技股份有限公司,樂斯科,256124000,20010510,生技醫療業,勤業眾信聯合會計師事務所,元富證券股份有限公司,陳振忠
650,桃園市楊梅區和平路188號,03-4856336,6664,群翊工業股份有限公司,群翊,550000000,19900124,電子零組件業,安侯建業聯合會計師事務所,福邦證券股份有限公司股務代理部,陳安順
651,苗栗縣竹南鎮公義里友義路66號,037-580792,6667,信紘科技股份有限公司,信紘科,350738780,19951017,其他電子業,勤業眾信聯合會計師事務所,第一金證券(股)公司股務代理部,簡士堡
652,新竹科學園區篤行路6-1號5樓,035777390,6679,鈺太科技股份有限公司,鈺太,412733350,20051212,半導體業,勤業眾信聯合會計師事務所,凱基證券股份有限公司,邱景宏
653,新北市中和區中正路738號2樓之3,(02)82280100,6680,鑫創電子股份有限公司,鑫創電子,175000000,20090320,電腦及週邊設備業,安侯建業聯合會計師事務所,兆豐證券股份有限公司股務代理部,許育瑞
654,新竹縣竹北市莊敬北路431號,03-550-1128,6683,雍智科技股份有限公司,雍智科技,270756610,20060911,半導體業,勤業眾信聯合會計師事務所,凱基證券股份有限公司股務代理部,李職民
655,台北市信義區忠孝東路四段563號8樓,02-2756-6286,6690,安碁資訊股份有限公司,安碁資訊,163396000,20000529,資訊服務業,安侯建業聯合會計師事務所,台新國際商業銀行股務代理部,施宣輝
656,台北市南港區三重路19-8號5樓,26551010,6697,東捷資訊服務股份有限公司,東捷資訊,273233640,19901201,資訊服務業,資誠聯合會計師事務所,台新國際商業銀行股份有限公司,高尚偉
657,新竹市公道五路三段1號6樓之6,03-5728998,6716,應廣科技股份有限公司,應廣,221800000,20050217,半導體業,安永聯合會計師事務所,兆豐證券股份有限公司股務代理部,唐燦弼
658,台北市內湖區行善路132號5樓,(02)2162-1680,6803,崑鼎投資控股股份有限公司,崑鼎,671051480,19991213,其他,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,廖俊吉吉
659,台北市內湖區洲子街105及107號4樓,02-87510549,7402,邑錡股份有限公司,邑錡,222247690,20031106,光電業,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,陳世哲
660,新竹市光復路2段295號9樓之1,03-5736661,8024,佑華微電子股份有限公司,佑華,451601000,19920728,半導體業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,林振興
661,高雄市燕巢區橫山路六十一號,(07)6155511,8027,鈦昇科技股份有限公司,鈦昇,814617510,19941028,電機機械,國富浩華聯合會計師事務所,永豐金證券股份有限公司,王明慶
662,新北市汐止區新台五路一段79號9樓之7,(02)26981147,8032,光菱電子股份有限公司,光菱,518103000,19870815,電子通路業,勤業眾信會計師事務所,台新國際商業銀行股務代理部,呂全福
663,新竹科學工業園區工業東九路五號３樓,03-5789788,8034,榮群電訊股份有限公司,榮群,628737250,19920420,通信網路業,資誠聯合會計師事務所,永豐金證券股務代理部,王慶橖
664,(407)中部科學工業園區台中市西屯區科雅東路9號,04-25658368,8038,長園科技實業股份有限公司,長園科,598141900,19970828,電子零組件業,資誠聯合會計師事務所,元大證券股份有限公司,張李琇玉
665,新竹市光復路2段2巷47號10樓之1,03-5750475,8040,九暘電子股份有限公司,九暘,672160740,19970719,半導體業,資誠聯合會計師事務所,永豐金證券股份有限公司,羅瑞祥
666,新北市三重區光復路一段六十八巷十一弄一號二樓,(02)29950202,8042,臺灣金山電子工業股份有限公司,金山電,1220308680,19700320,電子零組件業,昊興聯合會計師事務所,福邦證券股務代理部,江士勳
667,台北市內湖區內湖路1段316號8樓,(02)27995753,8043,蜜望實企業股份有限公司,蜜望實,799071700,19890520,電子零組件業,資誠聯合會計師事務所,凱基證券股份有限公司,林訓民
668,台北市敦化南路二段105號12樓,2709-5021,8044,網路家庭國際資訊股份有限公司,網家,1171594460,19980714,電子商務,安侯建業會計師事務所,台新國際商業銀行股務代理部,詹宏志
669,新北市汐止區福德二路236號4樓,02 26935690,8047,星雲電腦股份有限公司,星雲,416663430,19890420,其他電子業,安侯建業聯合會計師事務所,日盛證券股份有限公司,賴金森
670,台北市南港路三段50巷1號3樓,02-27863012,8048,德勝科技股份有限公司,德勝,532649380,19810714,通信網路業,勤業眾信聯合會計師事務所,元大證券股份有限公司,林坤銘
671,新北市汐止區新台五路一段116號4樓,(02)2696-7196,8049,晶采光電科技股份有限公司,晶采,1182798080,19980317,光電業,安侯建業聯合會計師事務所,永豐金證券股份有限公司,蘇漢傑
672,台北市南港區園區街3-1號11樓,26557388,8050,廣積科技股份有限公司,廣積,1770997730,20000215,電腦及週邊設備業,勤業眾信會計師事務所,台新國際商業銀行股務代理部,林秋旭
673,臺北市南港區三重路66號9樓,(02)2783-7166,8054,安國國際科技股份有限公司,安國,758208860,19991123,半導體業,資誠聯合會計師事務所,福邦證券股份有限公司,張琦棟
674,新北市土城區中山路64號,02-2664-0102,8059,凱碩科技股份有限公司,凱碩,1886180000,19980626,通信網路業,資誠聯合會計師事務所,元富證券股份有限公司股務代理部,沈軾榮
675,南部科學園區台南市新市區南科六路9號,(06)5051195,8064,東捷科技股份有限公司,東捷,1648178360,19980501,光電業,勤業眾信聯合會計師事務所,群益金鼎證券股份有限公司,嚴瑞雄
676,臺北市內湖區新湖一路86號3樓,(02)87925162,8066,來思達國際企業股份有限公司,來思達,301523040,19961219,貿易百貨,資誠聯合會計師事務所,群益金鼎證券(股)公司,謝采琁
677,新北市三重區新北大道二段260號十四樓,02-29953632,8067,志旭國際股份有限公司,志旭,250000000,19890324,電子通路業,安侯建業會計師事務所,日盛證券股務代理部,陳曜芳
678,新北市新店區中正路531-1號2樓,02-22186501,8068,全達國際股份有限公司,全達,686599920,19970515,電子通路業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,陳文琦
679,新竹市科學工業園區力行一路3號,03-5795072,8069,元太科技工業股份有限公司,元太,11404677150,19920616,光電業,勤業眾信聯合會計師事務所,永豐金證券股份有限公司,李政昊
680,新北市汐止區康寧街169巷27號13樓之一,02-26923232,8071,能率網通股份有限公司,能率網通,518542830,19930629,電子零組件業,佳明聯合會計師事務所,華南永昌綜合證券股份有限公司,胡湘麒
681,台南市佳里區海澄里萊芊寮12-27號,06-7266331,8074,鉅橡企業股份有限公司,鉅橡,865019560,19960201,電子零組件業,勤業眾信聯合會計師事務所,華南永昌綜合證券股份有限公司,莊煌星
682,新北市汐止區新台五路一段七十五號十樓,(02)26981451,8076,伍豐科技股份有限公司,伍豐,2591586920,19950117,電腦及週邊設備業,資誠聯合會計師事務所,兆豐證券股份有限公司股務代理部,徐明哲
683,臺北市中山區南京東路2段69號3樓,02-2563-3115,8077,洛碁實業股份有限公司,洛碁,1097283430,19940722,觀光事業,安侯建業聯合會計師事務所,兆豐證券股份有限公司,謝憲治
684,台北市中正區重慶南路一段83號10樓,(02)2782-0019,8080,永利聯合股份有限公司,永利聯合,882916040,19931206,電子零組件業,卓群聯合會計師事務所,永豐金證券股份有限公司,王建翔
685,新北市新莊區新北產業園區五權三路八號,89903120,8083,瑞穎股份有限公司,瑞穎,351331930,19971110,電機機械,安永聯合會計師事務所,元富證券股份有限公司股務代理部,陳柏峰
686,新北市中和區連城路258號9樓之1,82271296,8084,巨虹電子股份有限公司,巨虹,670944330,19931206,電子通路業,廣信益群聯合會計師事務所,中國信託商業銀行,鄭月卿
687,台北市中山北路三段22號,(02)26735889,8085,福華電子股份有限公司,福華,1572572420,19700831,其他電子業,安永聯合會計師事務所,統一綜合證券股份有限公司,陳慈德
688,南部科學工業園區台南市新市區大利一路6號,06-5051723,8086,宏捷科技股份有限公司,宏捷科,1547161230,19981230,半導體業,資誠聯合會計師事務所,富邦綜合證券股份有限公司,祁幼銘
689,新北市汐止區大同路二段165號3樓,02-86926536,8087,華鎂鑫科技股份有限公司,華鎂鑫,298689650,19970822,光電業,揚智聯合會計師事務所,日盛證券股份有限公司股務代理部,楊慶堂
690,台北市內湖區成功路五段４６０號 9 樓,02-2631-8629,8088,品安科技股份有限公司,品安,609217499,19940201,半導體業,立本台灣聯合會計師事務所,富邦綜合證券股份有限公司,謝吳沛
691,新竹巿香山區牛埔南路221號,(03)5490180,8091,翔名科技股份有限公司,翔名,446628640,19911227,電子零組件業,勤業眾信聯合會計師事務所,元大證券股份有限公司,吳宗豐
692,高雄市鳳山區鎮北里鎮北北巷20-16號,07-7314976,8092,建暐精密科技股份有限公司,建暐,388506160,19840614,其他電子業,資誠聯合會計師事務所,統一綜合證券(股)公司股務代理部,李聰林
693,"桃園市經國路888號2樓之1,之2",03-3466626,8093,保銳科技股份有限公司,保銳,642084930,19900401,電子零組件業,資誠聯合會計師事務所,統一綜合證券股務代理部,蘇彥文
694,台北市南港區園區街3-2號13樓,2655-7189,8096,擎亞電子股份有限公司,擎亞,1396239500,19971121,電子通路業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,李熙俊
695,新北市樹林區博愛街236號1樓,02 86856178,8097,常珵科技股份有限公司,常珵,266743060,19860617,通信網路業,日正聯合會計師事務所,台新國際商業銀行股份有限公司,林銜錄
696,台北市中山北路三段22號,(02)25957606,8099,大同世界科技股份有限公司,大世科,885600000,20000505,資訊服務業,安永聯合會計師事務所,統一綜合證券股份有限公司,沈柏延
697,台南市安定區中沙里沙崙4-12號,06-5933248,8107,大億金茂股份有限公司,大億金茂,750000000,19980105,電機機械,資誠聯合會計師事務所,台新國際商業銀行股務代理部,吳俊億
698,台中市工業區22路36號,(04)23591337,8109,博大科技股份有限公司,博大,726094040,19920616,電子零組件業,安侯建業聯合會計師事務所,凱基證券股份有限公司,廖本崇
699,238新北市樹林區博愛街238號,02-77036288,8111,立碁電子工業股份有限公司,立碁,1111022230,19890627,光電業,國富浩華聯合會計師事務所,元大證券股份有限公司股務代理部,童義興
700,台北市內湖區基湖路39號8樓,02-2659-9511,8121,越峰電子材料股份有限公司,越峰,1829937430,19910905,電子零組件業,勤業眾信聯合會計師事務所,本公司股務部,吳亦圭
701,新北市汐止區康寧街169巷31號2樓,02-86951177,8147,正淩精密工業股份有限公司,正淩,305276560,19861021,電子零組件業,資誠聯合會計師事務所,群益金鼎證券股份有限公司,徐季麟
702,桃園市龍潭區烏林里工二路128號,03-4992501,8155,博智電子股份有限公司,博智,497560000,19950426,電子零組件業,安侯建業聯合會計師事務所,中國信託商業銀行股份有限公司,張永青
703,新北市新店區民權路130巷8號5樓,02-2218-5428,8171,天宇工業股份有限公司,天宇,507232300,19831001,通信網路業,勤業眾信聯合會計師事務所,福邦證券股份有限公司,吳祖榆
704,30078新竹市科學工業園區新安路8號5樓,03-5773359,8176,智捷科技股份有限公司,智捷,725000000,19950310,通信網路業,資誠聯合會計師事務所,永豐金證券(股)公司股務代理部,凡恩科技股份有限公司
705,高雄市大寮區大發工業區華東路39號,07-7871557,8182,加高電子股份有限公司,加高,1070412150,19761122,電子零組件業,資誠聯合會計師事務所,凱基證券股份有限公司股務代理部,楊瑞陽
706,新竹縣湖口鄉鳳凰村實踐路12號,03-5977553,8183,台灣精星科技股份有限公司,精星,1212510680,19901215,其他電子業,勤業眾信聯合會計師事務所,台灣精星股務辦事處,焦佑衡
707,新北市中和區中正路920號9樓,(02)8226-7782,8234,新漢股份有限公司,新漢,1412264720,19921114,電腦及週邊設備業,資誠聯合會計師事務所,台新國際商業銀行股務代理部,林茂昌
708,高雄市前金區中正四路235號11樓6-7室,07-9717787,8240,華宏新技股份有限公司,華宏,1000044140,19730809,光電業,勤業眾信聯合會計師事務所,台新國際商業銀行股份有限公司,張瑞欽
709,桃園縣蘆竹鄉南崁路2段22號1樓,03-3119977,8255,朋程科技股份有限公司,朋程,915130000,19981117,電機機械,勤業眾信會計師事務所,朋程科技股份有限公司 股務室,盧明光
710,台北市內湖區瑞光路513巷22弄5號3樓,(02)87971218,8277,商丞科技股份有限公司,商丞,916288330,19940516,半導體業,國富浩華聯合會計師事務所,群益金鼎證券股份有限公司,程慶中
711,台南市新營區開元路154號A棟,(06)6361964,8279,生展生物科技股份有限公司,生展,271008510,19990428,生技醫療業,資誠聯合會計師事務所,群益金鼎證券股務代理部,陳威仁
712,(10459)台北市新生北路二段39號11樓,25671968,8284,三竹資訊股份有限公司,三竹,411920000,19910530,資訊服務業,資誠聯合會計師事務所,兆豐證券股份有限公司,邱宏哲
713,新北市樹林區樹潭街5號,8675-1427,8289,泰藝電子股份有限公司,泰藝,683337650,20000323,電子零組件業,勤業眾信聯合會計師事務所,中國信託商業銀行代理部,宋勝泰
714,桃園市大園區濱海路二段208號,03-386-4309,8291,尚茂電子材料股份有限公司,尚茂,760240000,19971203,電子零組件業,勤業眾信聯合會計師事務所,褔邦證券股份有限公司,佐佐木Beji
715,新竹縣竹北市復興一街251號10樓之6,037-587699,8299,群聯電子股份有限公司,群聯,1970739930,20001108,半導體業,勤業眾信聯合會計師事務所,宏遠證券股份有限公司,潘健成
716,彰化縣埤頭鄉崙腳村興工路四號,(04)8921953,8342,益張實業股份有限公司,益張,335366920,19870504,其他,勤業眾信聯合會計師事務所,台新國際商業銀行股務代理部,陳新約
